CDPHId,ProductName,CSFId,CSF,CompanyId,CompanyName,BrandName,PrimaryCategoryId,PrimaryCategory,SubCategoryId,SubCategory,CasId,CasNumber,ChemicalId,ChemicalName,InitialDateReported,MostRecentDateReported,DiscontinuedDate,ChemicalCreatedAt,ChemicalUpdatedAt,ChemicalDateRemoved,ChemicalCount
14320,The Wuss Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,732,,21968,Coffee,06/30/2010,06/30/2010,,06/30/2010,06/30/2010,,1
15102,17 Cherry Tree Lane Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23169,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15103,Alkmaar Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,1,Baby Products,158,Baby Wash/Soap,656,,23818,Titanium dioxide,08/19/2010,11/01/2010,,11/01/2010,11/01/2010,,1
15103,Alkmaar Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23818,Titanium dioxide,08/19/2010,11/01/2010,,11/01/2010,11/01/2010,,1
15104,Angel's Delight Soap,26173,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,23171,Titanium dioxide,08/19/2010,10/24/2011,,08/19/2010,10/24/2011,,2
15104,Angel's Delight Soap,26173,Radiant Gold Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,26653,Titanium dioxide,08/19/2010,10/24/2011,,10/24/2011,10/24/2011,,2
15105,Avowash Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23172,Titanium dioxide,08/19/2010,12/20/2010,,08/19/2010,08/19/2010,,1
15106,Banana Moon Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23173,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15107,Candy Mountain Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,23174,Titanium dioxide,08/19/2010,10/19/2011,,08/19/2010,08/19/2010,,2
15107,Candy Mountain Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26662,Cocamide diethanolamine,08/19/2010,10/19/2011,,10/24/2011,10/24/2011,,2
15108,Chox Away Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23175,Titanium dioxide,08/19/2010,08/19/2010,05/21/2010,08/19/2010,08/19/2010,,1
15109,Colour Supplement Dark Pink,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),50,Foundations and Bases,656,,23176,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15110,Colour Supplement Light Pink,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),50,Foundations and Bases,656,,23177,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15111,Colour Supplement Dark Yellow,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),50,Foundations and Bases,656,,23178,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15112,Colour Supplement Light Yellow,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),50,Foundations and Bases,656,,23179,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,1
15113,The Comforter Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,23180,Titanium dioxide,08/19/2010,08/19/2010,,08/19/2010,08/19/2010,,2
15113,The Comforter Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30202,Cocamide DEA,08/19/2010,08/19/2010,,05/06/2013,05/06/2013,,2
15114,Fairytail Sugar Scrub,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,656,,23181,Titanium dioxide,08/19/2010,12/16/2010,01/31/2010,08/19/2010,08/19/2010,,1
15286,Father Frost Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23553,Titanium dioxide,09/07/2010,09/07/2010,01/31/2010,09/07/2010,09/07/2010,,1
15287,Ginger Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23554,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15288,Gratuitous Violets Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23555,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15289,Haagen Bath,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23556,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15290,Happy Blooming Bath Melt,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23557,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15291,Hollywood Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,23558,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,2
15291,Hollywood Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,969,,30200,Cocamide DEA,09/07/2010,09/07/2010,,05/06/2013,05/06/2013,,2
15292,Honey I Washed The Kids Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23559,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15293,I Should Coco Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23560,Titanium dioxide,09/07/2010,12/20/2010,,09/07/2010,09/07/2010,,1
15294,The Joy of Jelly,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23561,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15295,Jungle Jelly,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23562,Titanium dioxide,09/07/2010,12/20/2010,,09/07/2010,09/07/2010,,1
15296,Keep it Fluffy Guest Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23563,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15297,Keep it Fluffy Orange Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23564,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,2
15297,Keep it Fluffy Orange Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30224,Cocamide DEA,09/07/2010,09/07/2010,,05/07/2013,05/07/2013,,2
15298,Keep it Fluffy Purple Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23565,Titanium dioxide,09/07/2010,05/06/2013,,09/07/2010,09/07/2010,,2
15298,Keep it Fluffy Purple Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,969,,30201,Cocamide DEA,09/07/2010,05/06/2013,,05/06/2013,05/06/2013,,2
15299,Lily Savon Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23566,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15300,Miranda Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23567,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15301,Noubar Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23568,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15302,Play Your Cards Right Massage Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,74,Personal Care Products,79,"Lubricants  (e.g. personal, sexual, massage oil)",656,,23569,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15303,Pumpkin Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23570,Titanium dioxide,09/07/2010,09/07/2010,06/29/2010,09/07/2010,09/07/2010,,1
15304,Quinquereme of Nineveh Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23571,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15305,Rainbow Worrier,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23572,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15306,Ring of Roses Buttercream,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23573,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15307,Rock Star Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23574,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15308,Sex Bomb Bath Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23575,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15309,Silent White Bath Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23576,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15310,Snow fairy Shower Gel,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23577,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15311,Snow Showers Jelly,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23578,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15312,Snow Cake Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23579,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15313,Soap Sod Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23580,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15314,Star Melt,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,23581,Titanium dioxide,09/07/2010,09/07/2010,01/31/2010,09/07/2010,09/07/2010,,1
15314,Star Melt,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23581,Titanium dioxide,09/07/2010,09/07/2010,01/31/2010,09/07/2010,09/07/2010,,1
15315,Sultana of Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23582,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15316,Temple of Truth Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,23583,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15317,Sunny Citrus Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,23584,Titanium dioxide,09/07/2010,09/07/2010,,09/07/2010,09/07/2010,,1
15836,It Started with a Kiss Lip Balm,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,,24237,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15837,Snow Fairy Lip Tint Balm,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,,24238,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15838,Tuca Tuca Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,14,Perfumes/Eaux de Parfum,656,,24239,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15838,Tuca Tuca Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,,24239,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15839,Imogen Rose Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,,24240,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15840,Jackie Oates,22327,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),50,Foundations and Bases,656,,24241,Titanium dioxide,12/16/2010,12/30/2010,,12/16/2010,12/16/2010,,1
15841,Big Calm Jelly,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24242,Titanium dioxide,12/16/2010,12/16/2010,06/29/2010,12/16/2010,12/16/2010,,1
15842,Mrs Whippy Bath Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,24243,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15843,Winter Bath Ballistic,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,24244,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15844,Gingerbread House Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,24245,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,2
15844,Gingerbread House Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26682,Cocamide diethanolamine,12/16/2010,12/16/2010,,10/24/2011,10/24/2011,,2
15845,Bearded Lady Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,656,,24246,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15846,Breath of God Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,14,Perfumes/Eaux de Parfum,656,,24247,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15846,Breath of God Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,,24247,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15847,Vanillary Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,14,Perfumes/Eaux de Parfum,656,,24248,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15847,Vanillary Solid Perfume,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,165,Perfumes - Solids and Powders,656,,24248,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15848,Figs and Leaves Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24249,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15849,Summer Pudding Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24250,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15851,Sugar Plum Fairy Scrub,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,656,,24252,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15852,Matryoshka,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,,24253,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15852,Matryoshka,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24253,Titanium dioxide,12/16/2010,12/16/2010,,12/16/2010,12/16/2010,,1
15856,The Mandarin's Tea Party Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24261,Titanium dioxide,12/20/2010,12/20/2010,,12/20/2010,12/20/2010,,1
15857,Snow Globe Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24262,Titanium dioxide,12/20/2010,12/20/2010,,12/20/2010,12/20/2010,,1
15858,It's Raining Men Shower Gel,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,90,Skin Care Products ,93,Skin Cleansers,656,,24263,Titanium dioxide,12/20/2010,12/20/2010,,12/20/2010,12/20/2010,,1
15858,It's Raining Men Shower Gel,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24263,Titanium dioxide,12/20/2010,12/20/2010,,12/20/2010,12/20/2010,,1
15859,Love Birds Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,,24264,Titanium dioxide,12/20/2010,12/20/2010,,12/20/2010,12/20/2010,,1
15861,Tuca Tuca Massage Bar,23797,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,74,Personal Care Products,79,"Lubricants  (e.g. personal, sexual, massage oil)",656,13463-67-7,24349,Titanium dioxide,12/20/2010,01/17/2011,,01/17/2011,01/17/2011,,1
15861,Tuca Tuca Massage Bar,23797,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,74,Personal Care Products,79,"Lubricants  (e.g. personal, sexual, massage oil)",656,13463-67-7,24350,Titanium dioxide,12/20/2010,01/17/2011,,01/17/2011,01/17/2011,,1
16309,Silk Stockings,24612,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25245,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16309,Silk Stockings,24613,Prestige Soft Beige,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25246,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16309,Silk Stockings,24614,Focus Violet,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25247,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16310,Black Stockings,24615,Prestige Soft Beige,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25248,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16310,Black Stockings,24616,Paroxite Bright Gold,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25249,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16310,Black Stockings,24617,Focus Violet,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,106,Sun-Related Products,108,Suntan Enhancers,656,13463-67-7,25250,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16311,Orange Blossom Solid Perfume,24618,Prestige Magic Orange,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,12,Fragrances,14,Perfumes/Eaux de Parfum,656,13463-67-7,25251,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16320,Double Choc Tinted Lip Balm,24619,Prestige Soft Beige,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,44,Makeup Products (non-permanent),51,Lip Balm (making a cosmetic claim),656,13463-67-7,25259,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16321,Paws Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,25261,Titanium dioxide,03/22/2011,03/22/2011,,03/22/2011,03/22/2011,,1
16482,The Rising Sun Soap,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,25476,Titanium dioxide,04/11/2011,04/11/2011,,04/11/2011,04/11/2011,,1
17062,Snow Fairy Shower Gel,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,159,Body Washes and Soaps,656,13463-67-7,26548,Titanium dioxide,09/19/2011,09/19/2011,,09/19/2011,09/19/2011,,1
17135,Abombinaball,26172,Glacier Blue Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,26650,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17135,Abombinaball,26172,Glacier Blue Lustre,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,656,13463-67-7,26651,Titanium dioxide,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17136,Amandopondo Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,162,68603-42-9,26652,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17136,Amandopondo Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26652,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,09/18/2013,09/18/2013,0
17137,Auntie Pamela,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,7,Bath Additives,162,68603-42-9,26654,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17137,Auntie Pamela,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26654,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17138,Aura Suavis Bubble Bar,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26655,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17139,Australian Igloo,,,626,Lush Manufacturing Ltd.,Lush Cosmetics,6,Bath Products,166,Scrubs and Exfoliants,162,68603-42-9,26656,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17140,Bathos,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,6,Bath Products,9,Bubble and Foam Bath Products,162,68603-42-9,26657,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
17141,Big Shampoo,,,626,Lush Manufacturing Ltd.,Lush Handmade Cosmetics,18,Hair Care Products (non-coloring),25,Hair Shampoos (making a cosmetic claim) ,162,68603-42-9,26658,Cocamide diethanolamine,10/24/2011,10/24/2011,,10/24/2011,10/24/2011,,1
